labels,text
1,Look at ME! I'm THIRSTY!!! Lol
1,You should make rainbow smile more hats
1,is it just or did you hear the guy saying the dog has a high risk of injury and one dude had to get surgery.
1,i like the white hat better than the usual one
1,"OK guys,  not all babies are cute and u know it"
1,I got a eyedeah for a hat style u can do a rainbow hat with the word smile more logo
1,the last part is so cool with noah saying the ending phase with roman
1,Roman your so cool and stay safe
1,Cora sounded like she was saying I love you
1,Please do not change your hat I love the camo one
1,Subscribe to me if Roman Atwood is the best youtuber
1,Not digging the new hats 😬
1,Put the smile more logo in the corner and make it smaller it will make it look cleaner
1,"I was attacked by a police dog once, \n\n\n\n\n\nthat was the best use of peanut butter ever."
1,My hand is broken can you all like so I will be happy 😊 \n\n\nSmile More
1,IM GOING TO BE SUBBING TO EVERYONE WHO LIKES THIS COMMENT AND SUBS TO ME AND TURNS ON MY NOTIFICATIONS (Within 24 Hours) COMMENT WHEN DONE !!(Hope you have a great day) 👍🏻
1,Cora is so cute but I can't wait untill she speaks😊who else?
1,Go check out my latest vlog guys!!
1,The book from the original mummy is there.
1,"This looks like a great video, but after you are done would you be kind enough to check out my new YouTube channel and give me some feedback? Maybe even subscribing?;)"
1,Last scene in dessert was funny though
1,Fun fact:\nThey didnt even shoot in egypt. They shot in a different desert and cg'd the pyramids in. XD
1,We need an Honest Trailer for The Room before The Disaster Artist comes out!
1,Please do the honest trailer for Justice league the animated series or Justice league the flashpoint paradox
1,"i saw it and it was alright, but it was just like any other action-romance-comedy, nothing special. the best character was the mummy, but she died and the dark series just began."
1,Lol this guy is sick
1,You were still too nice to them.
1,I love these videos
1,The best part of the movie was the credits
1,The amazing Spider-Man 2.  The universal monsters edition
1,The movie was okay
1,Honest trailer for The Room... oh hi Mark!
1,quality of ur videos is getting bad by each new  honest trailer
1,I liked the movie 🤷
1,they made the mummy too hot.  I would let her kill me...
1,Anyone else think that Tom Cruise would make a good Nathan Drake?
1,DO THE ORIGINAL STEPHEN KING'S IT!!!!!!!!!!!!!! 🤣🤣🤣🤣😃😃😃😃
1,"look Screen junkie , I love honest trailer,and I will continue loving it. but recent videos miss something that was done so well in the past:the pauses . I know that you have to keep track with the hype but quantity also require quality . Just,before joking , take a 2-3 seconds of silent ,ok? appreciate if you guys take time to read my comment"
1,Please do a Honest Trailer for GET OUT! That could be so funny with the movie's controversial topics.
1,Isn't it time for a Wonder Woman honest trailer?
1,Look at ME! I'm THIRSTY!!! Lol
1,i downloaded and saw The Mummy 2017  in the best quality guys. here's the Iink https://twitter.com/akewdiudri/status/907980087676477442\nyou must see too guys! that was awesome.
1,"Say, I was gonna read a good comment, but I chose yours instead"
1,Please do American Made. Decent movie👌🏽
1,Fun fact: This was actually second attempt to set up the Dark Universe... First one was Dracula Untold (Which was much better movie than Mummy IMO)
1,"This is why I love Honest Trailers, they are so savage."
1,You should do the new movie IT next!!
1,Can a remake of IT be considered original?
1,Honest Trailer: Jem and the Holograms
1,Please say uncle touchy. Prease honest trailer man prease!!!
1,Great Review
1,"wait, tmobile gives out free netflix?"
1,Need wonderwoman honest trailer😓
1,"holyshit, Tom Cruise is older than Russel Crowe!"
1,Lmao they actually uploaded that trailer??
1,Welcome to Wage Slavery!
1,"Raph was every 40 year old part time, non-degreed student who still refers to freshmen girls as fresh meat."
1,"So I used to live right in front of the tour room aka mint condition room. Anyway, the thing is many many parents take a an opportunity to peek and even take pictures of our room when clearly someone is in the room!  Please don't open or peak into other people's room! or even try to open closed room! It is common for us to leave our doors slightly open for other dormmates to come by and say hi to hang out! We don't mind if you are in the hallway, but if you push the door like a creep and take a picture? We have a problem. Also, we know for sure that the tour guys have warned to not open our doors or peak inside because they know 1/50 parents do this and out of many tour guys are our own dormmates."
1,Honestly I'm three weeks into college and i want to kill myself.
1,"What about the construction of buildings that actually sound cool, but will never be completed until after you finish college."
1,"The loud, yelly dude in the blue shirt... so spot on. Every day, I just want to kick all of those guys right in the nuts..."
1,she was so cute omg throw this in the garbage xD 🤣🤣❤❤
1,I'm so glad I'm an old fart who never has to go to school again. Woo Hoo!
1,Yo this was funny af
1,"I went to Boston University.  When I would have my spring break, I would pretend to be a Harvard student and go to their classes.  Harvard was fun.  Their lectures were more interesting than ours, which was totally unfair.  I even gave someone else directions one time.  MIT was depressing/suffocating though.  It was a combination of the people and atmosphere.  I only pretended to go there for half a day."
1,Is it just me or is Rekha really cute?
1,"But for real, why is it that all the science buildings are hideous?"
1,Wow this collegehumor video is actually pretty good. And it's even about college
1,Seems like College Season is starting. Anyway...dropout rate is so high.
1,well this is so true i have cancer now
1,This is so true 😂
1,I was soooo that Dad when I took my daughter to my old university.  Lolz!!!
1,Don't forget paying hundreds of dollars for a parking permit and not being able to find parking 🤦🏽‍♀️
1,The Indian girl is hot.
1,Lmao I just went on a college tour the other day this was pretty spot on especially the walking backwards jokes and the students passing by going WOOOOO or THIS PLACE IS GREAT COME HERE
1,this is so true on so many levels that it kinda hurts
1,The Asian dad was classic lolol
1,"I love idolizing football or basketball teams, and would gladly sell my soul in support.  Would I make it at a University like this?"
1,At they're being honest here
1,when you tour a school founded by Oliver Cromwell :O
1,I heard Evergreen offers the best Gender Studies and Liberal Arts programs for today's youth.
1,We would like to teach you some of our schools special traditions *sweet Caroline begins to play*
1,After so long finally an honest video the gods have answered my prayers
1,katie's hair is amazing
